event_id,site,garage,station_id,fault_family,raw_states,start_utc,end_utc,duration_min,session_count,split_set,stable_capacity_kw_l1,lost_capacity_l0_kw_mean,lost_capacity_l1_kw_mean,lost_capacity_l1_kw_max,loss_fraction_l1_mean,loss_fraction_l1_max,active_at_onset_l1,actual_before_kw,actual_after_kw,pilot_before_kw,pilot_after_kw,state_loss_sync,precursor_5m,precursor_15m,precursor_30m
300,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-04-01 21:34:00+00:00,2019-04-01 21:34:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,2.227255,0.0,3.36,False,True,True,True
301,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-04-13 00:12:00+00:00,2019-04-13 00:15:00+00:00,4,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,False,False
302,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-04-20 18:43:00+00:00,2019-04-20 18:48:00+00:00,6,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,False,False
303,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-10-27 17:42:00+00:00,2019-10-27 17:42:00+00:00,1,1,validation,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,10.37676113960114,0.0,12.354125874125874,False,False,False,False
304,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-12-24 21:51:00+00:00,2019-12-24 21:51:00+00:00,1,1,stress,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,6.802284215686274,0.0,8.16,False,False,False,False
305,caltech,California_Garage_02,2-6-3-1629,pilot_violation,DISABLED PILOT VIOLATION,2019-06-03 16:00:00+00:00,2019-06-04 00:36:00+00:00,517,1,train,10.08,7.200000000000001,10.072650212765959,10.08,0.05408190364240553,0.08100572681557969,True,6.955653333333333,0.0,10.08,0.0,True,False,False,False
306,caltech,California_Garage_02,2-6-3-1629,pilot_violation,DISABLED PILOT VIOLATION,2019-06-30 21:43:00+00:00,2019-06-30 22:20:00+00:00,38,1,train,19.152,7.199999999999999,18.96738976973685,19.152,0.3666744402111906,0.3870167832155962,True,18.076917,0.0,19.152,0.0,True,False,False,False
307,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-21 14:29:00+00:00,2019-03-21 14:29:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
308,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-22 00:48:00+00:00,2019-03-22 00:59:00+00:00,12,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
309,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-22 02:56:00+00:00,2019-03-22 02:56:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
310,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-22 17:46:00+00:00,2019-03-22 20:16:00+00:00,151,1,train,10.992,7.200000000000004,10.992,10.992,0.05792299276029592,0.06730300836374441,True,9.620037333333332,0.0,10.992,0.0,True,False,False,False
311,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-22 20:19:00+00:00,2019-03-22 20:19:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.729,0.0,1.92,False,True,True,True
312,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-23 05:40:00+00:00,2019-03-23 05:40:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.2,False,False,False,False
313,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-23 06:05:00+00:00,2019-03-23 06:07:00+00:00,3,3,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.38,False,False,False,True
314,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-23 15:30:00+00:00,2019-03-23 15:30:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
315,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-24 00:08:00+00:00,2019-03-24 01:15:00+00:00,68,1,train,19.2,7.2,19.163089411764705,19.2,0.3482273563955228,0.45197740112994345,True,17.73212,0.0,19.2,0.0,True,False,False,False
316,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-24 01:29:00+00:00,2019-03-24 01:57:00+00:00,29,1,train,0.0,7.199999999999998,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
317,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-24 02:05:00+00:00,2019-03-24 02:07:00+00:00,3,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
318,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-24 21:09:00+00:00,2019-03-24 21:09:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
319,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-27 06:51:00+00:00,2019-03-27 06:51:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
320,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-28 01:52:00+00:00,2019-03-28 01:52:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,15.6,False,False,False,False
321,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-28 03:06:00+00:00,2019-03-28 03:07:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,18.672,False,False,False,False
322,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-28 03:18:00+00:00,2019-03-28 03:19:00+00:00,2,1,train,18.96,7.2,18.96,18.96,0.3779904306220096,0.3779904306220096,True,0.0,0.0,18.96,16.59,True,False,True,True
323,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-28 03:47:00+00:00,2019-03-28 03:47:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,True
324,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-29 05:00:00+00:00,2019-03-29 05:00:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
325,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-29 14:48:00+00:00,2019-03-29 14:48:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,-0.12,False,False,False,False
326,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-03-29 16:00:00+00:00,2019-03-29 16:03:00+00:00,4,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,6.96,False,False,False,False
327,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-04-06 16:18:00+00:00,2019-04-06 16:30:00+00:00,13,1,train,5.76,7.200000000000001,5.717452051282051,5.76,0.12678485812701035,0.14009141224077254,True,5.50125,0.0,5.76,0.0,True,False,True,True
328,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-04-06 16:37:00+00:00,2019-04-06 17:56:00+00:00,79,1,train,0.0,7.2000000000000055,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
329,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-04-06 18:00:00+00:00,2019-04-06 18:00:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
330,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-04-06 18:04:00+00:00,2019-04-06 20:36:00+00:00,151,1,train,0.0,7.200000000000004,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
331,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-04-13 11:57:00+00:00,2019-04-13 12:34:00+00:00,38,1,train,5.237485714285714,7.199999999999999,5.237485714285715,5.237485714285714,0.1592839372092914,0.1618631855556497,True,5.237485714285714,0.0,5.04,0.0,True,False,True,True
332,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-08-03 18:16:00+00:00,2019-08-03 18:16:00+00:00,1,1,train,13.275869565217391,7.2,13.275869565217391,13.275869565217391,0.22247430503599266,0.22247430503599266,True,10.716735833333333,8.873709248188405,13.241739130434782,13.066739130434783,True,True,True,True
333,caltech,California_Garage_02,2-6-3-1630,hard_disabled,DISABLED CHARGER,2019-08-14 02:14:00+00:00,2019-08-14 02:14:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5.28,False,False,False,False
334,caltech,California_Garage_02,2-6-3-1630,pilot_violation,DISABLED PILOT VIOLATION,2019-04-05 02:19:00+00:00,2019-04-05 02:40:00+00:00,21,1,train,12.48,7.199999999999998,12.233294095238094,12.48,0.20852256935397948,0.3080211409645008,True,10.15644,0.0,12.48,0.0,True,False,False,False
335,caltech,California_Garage_02,2-6-3-1630,pilot_violation,DISABLED PILOT VIOLATION,2019-04-05 02:49:00+00:00,2019-04-05 03:17:00+00:00,27,1,train,0.0,7.199999999999999,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
336,caltech,California_Garage_02,2-6-3-1630,pilot_violation,DISABLED PILOT VIOLATION,2019-04-05 03:20:00+00:00,2019-04-05 03:21:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
337,caltech,California_Garage_02,2-6-3-1630,pilot_violation,DISABLED PILOT VIOLATION,2019-04-05 03:26:00+00:00,2019-04-05 04:45:00+00:00,80,1,train,0.0,7.200000000000001,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
338,caltech,California_Garage_02,2-6-3-1630,pilot_violation,DISABLED PILOT VIOLATION,2019-09-02 01:21:00+00:00,2019-09-02 02:46:00+00:00,86,1,validation,19.15,7.200000000000005,19.070049262229357,19.15,0.400754620696325,0.4414611062205488,True,17.956405416666666,0.0,19.15,0.0,True,False,False,False
339,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-03-24 22:11:00+00:00,2019-03-24 22:13:00+00:00,3,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,19.2,False,False,False,False
340,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-03-26 04:57:00+00:00,2019-03-26 04:57:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
341,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-03-27 21:17:00+00:00,2019-03-27 21:17:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.84,False,False,False,False
342,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-03-28 01:50:00+00:00,2019-03-28 01:50:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.0,False,False,False,False
343,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-03-28 03:18:00+00:00,2019-03-28 03:19:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,15.880000000000003,False,False,False,False
344,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-03-28 03:48:00+00:00,2019-03-28 03:48:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,True
345,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-03-29 05:00:00+00:00,2019-03-29 05:00:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.96,False,False,False,False
346,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-03-29 14:51:00+00:00,2019-03-29 14:53:00+00:00,3,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,9.48,False,False,False,False
347,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-03-30 09:06:00+00:00,2019-03-30 14:55:00+00:00,349,1,train,8.64,7.200000000000003,8.64,8.64,0.47058420297445536,1.0,True,8.0586,0.0,8.64,0.0,True,False,False,False
348,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-03-30 14:58:00+00:00,2019-03-30 14:58:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
349,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-03-30 15:01:00+00:00,2019-03-30 15:01:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
350,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-07 04:42:00+00:00,2019-04-07 06:54:00+00:00,133,2,train,11.52,7.200000000000001,11.519999999999998,11.52,0.2951103336122509,0.3779527559055118,True,10.592717142857142,0.0,11.52,0.0,True,False,False,True
351,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-11 04:15:00+00:00,2019-04-11 04:15:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.33543999999999996,0.0,0.0,False,False,False,False
352,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-11 22:19:00+00:00,2019-04-11 22:19:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,False,False
353,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-15 06:36:00+00:00,2019-04-15 07:25:00+00:00,50,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,False,False
354,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-15 19:09:00+00:00,2019-04-15 19:47:00+00:00,38,1,train,12.0,7.199999999999999,12.0,12.0,0.053715621762900186,0.055576315367789536,True,10.80918,0.0,12.0,0.0,True,False,False,False
355,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-15 19:53:00+00:00,2019-04-15 19:53:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
356,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-15 19:56:00+00:00,2019-04-15 22:16:00+00:00,137,1,train,0.0,7.200000000000001,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
357,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-15 22:23:00+00:00,2019-04-15 22:23:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
358,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-15 22:26:00+00:00,2019-04-15 22:56:00+00:00,30,1,train,0.0,7.199999999999998,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
359,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-15 23:00:00+00:00,2019-04-15 23:08:00+00:00,9,1,train,0.0,7.199999999999999,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
360,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-15 23:16:00+00:00,2019-04-15 23:34:00+00:00,18,1,train,0.0,7.199999999999999,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
361,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-15 23:45:00+00:00,2019-04-16 00:05:00+00:00,21,1,train,0.0,7.199999999999998,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
362,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-16 00:17:00+00:00,2019-04-16 00:59:00+00:00,41,1,train,0.0,7.199999999999999,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
363,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-04-16 01:11:00+00:00,2019-04-16 02:09:00+00:00,59,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
364,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2019-10-26 17:27:00+00:00,2019-10-26 17:27:00+00:00,1,1,validation,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.09609666666666666,0.0,1.92,False,False,False,True
365,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2020-03-12 07:01:00+00:00,2020-03-12 07:01:00+00:00,1,1,validation,1.44,7.2,1.44,1.44,0.05937175488950968,0.05937175488950968,True,0.0,0.0,0.6171428571428572,0.0,True,True,True,True
366,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2020-03-21 03:52:00+00:00,2020-03-21 03:52:00+00:00,1,1,validation,1.44,7.2,1.44,1.44,0.07598072952512043,0.07598072952512043,True,0.0,1.462466294117647,1.44,1.92,True,False,False,False
367,caltech,California_Garage_02,2-6-3-1631,hard_disabled,DISABLED CHARGER,2020-06-16 05:02:00+00:00,2020-06-16 05:02:00+00:00,1,1,test,12.24,7.2,11.477568,11.477568,0.4734152329550353,0.4734152329550353,True,0.0,3.7424939999999998,12.24,3.84,True,True,True,True
368,caltech,California_Garage_02,2-6-3-1631,pilot_violation,DISABLED PILOT VIOLATION,2019-04-22 16:41:00+00:00,2019-04-22 16:41:00+00:00,1,1,train,12.72,7.2,9.05535,9.05535,0.0370543079321755,0.0370543079321755,True,10.82916,0.0,12.72,0.0,True,False,False,False
369,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-03-24 21:20:00+00:00,2019-03-24 21:22:00+00:00,3,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,18.48,False,False,False,False
370,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-03-25 01:54:00+00:00,2019-03-25 01:55:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,16.8,False,False,False,False
371,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-03-26 04:57:00+00:00,2019-03-26 04:57:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
372,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-03-27 06:51:00+00:00,2019-03-27 06:52:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,17.22,False,False,False,False
373,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-03-27 21:17:00+00:00,2019-03-27 21:18:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.44,False,False,False,False
374,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-03-28 01:50:00+00:00,2019-03-28 01:50:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
375,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-03-28 03:06:00+00:00,2019-03-28 03:06:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
376,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-03-28 03:45:00+00:00,2019-03-28 03:48:00+00:00,4,2,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
377,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-03-29 05:00:00+00:00,2019-03-29 05:00:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
378,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-03-29 14:47:00+00:00,2019-03-29 14:49:00+00:00,3,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,19.2,False,False,False,False
379,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-04-04 04:36:00+00:00,2019-04-04 05:02:00+00:00,27,1,train,1.728,7.199999999999999,1.7280000000000002,1.728,0.11752931947406882,0.1258741258741259,True,0.0,0.0,0.0,0.0,True,False,False,True
380,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-04-15 19:13:00+00:00,2019-04-15 22:15:00+00:00,182,1,train,11.52,7.200000000000003,11.519999999999996,11.52,0.053063964015027214,0.0709487301060735,True,10.73856,0.0,11.52,0.0,True,True,True,True
381,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-04-15 22:22:00+00:00,2019-04-15 22:22:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
382,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-04-15 22:26:00+00:00,2019-04-15 22:56:00+00:00,30,1,train,0.0,7.199999999999998,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
383,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-04-15 23:00:00+00:00,2019-04-15 23:08:00+00:00,9,1,train,0.0,7.199999999999999,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
384,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-04-15 23:13:00+00:00,2019-04-15 23:33:00+00:00,20,1,train,0.0,7.199999999999998,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
385,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-04-15 23:36:00+00:00,2019-04-15 23:37:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
386,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-04-15 23:45:00+00:00,2019-04-16 00:29:00+00:00,45,1,train,0.0,7.199999999999998,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
387,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-06-19 21:52:00+00:00,2019-06-19 21:52:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.8959999999999999,False,True,True,True
388,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-06-21 21:02:00+00:00,2019-06-21 21:02:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,1.8453487499999999,0.0,1.92,False,False,False,False
389,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-08-11 22:08:00+00:00,2019-08-11 22:08:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,18.525,False,False,False,False
390,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-08-22 20:41:00+00:00,2019-08-22 20:41:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,6.2713901,0.0,9.12,False,False,False,False
391,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-10-20 17:32:00+00:00,2019-10-20 17:32:00+00:00,1,1,validation,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,1.884178,0.0,1.92,False,False,False,False
392,caltech,California_Garage_02,2-6-3-1632,hard_disabled,DISABLED CHARGER,2019-12-01 18:32:00+00:00,2019-12-01 18:32:00+00:00,1,1,stress,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.6320399999999999,0.0,1.8285714285714285,False,False,False,False
393,caltech,California_Garage_02,2-6-3-1632,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 16:24:00+00:00,2019-03-25 18:32:00+00:00,128,1,train,7.92,7.200000000000002,7.916839042968752,7.92,0.03235592682335052,0.037697806355137385,True,7.336094999999999,0.0,7.92,0.0,True,False,False,False
394,caltech,California_Garage_02,2-6-3-1632,pilot_violation,DISABLED PILOT VIOLATION,2019-03-31 05:38:00+00:00,2019-03-31 05:39:00+00:00,2,1,train,12.48,7.2,11.65437,12.03762,0.381593365973257,0.39035502739835304,True,10.665983999999998,0.22119,12.48,0.0,True,False,False,False
395,caltech,California_Garage_02,2-6-3-1632,pilot_violation,DISABLED PILOT VIOLATION,2019-05-18 23:04:00+00:00,2019-05-18 23:46:00+00:00,43,1,train,18.0,7.199999999999999,17.984604312896405,18.0,0.32927519371678965,0.40187541862022774,True,7.26173,0.0,18.0,0.0,True,False,False,False
396,caltech,California_Garage_02,2-6-3-1632,pilot_violation,DISABLED PILOT VIOLATION,2020-01-27 02:46:00+00:00,2020-01-27 04:22:00+00:00,97,1,validation,19.2,7.200000000000002,19.199999999999996,19.2,0.21409227861083557,0.34239238595420834,True,18.27018727272727,0.0,19.2,0.0,True,False,False,False
